source,org_id,tbl_id,year,region_code,region_name,industry_code,industry_name,industry_level,indicator,unit,value,last_modified,quality_flag
KOSIS,101,DT_1FS1101,2024,00,전국,C25,금속가공제품 제조업; 기계 및 가구 제외,중분류,employees,명,256127.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C26,전자부품 컴퓨터 영상 음향 및 통신장비 제조업,중분류,employees,명,345277.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C26,전자부품 컴퓨터 영상 음향 및 통신장비 제조업,중분류,employees,명,350893.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C26,전자부품 컴퓨터 영상 음향 및 통신장비 제조업,중분류,employees,명,351750.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C26,전자부품 컴퓨터 영상 음향 및 통신장비 제조업,중분류,employees,명,345197.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C26,전자부품 컴퓨터 영상 음향 및 통신장비 제조업,중분류,employees,명,347086.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C27,의료 정밀 광학기기 및 시계 제조업,중분류,employees,명,99066.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C27,의료 정밀 광학기기 및 시계 제조업,중분류,employees,명,101724.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C27,의료 정밀 광학기기 및 시계 제조업,중분류,employees,명,104417.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C27,의료 정밀 광학기기 및 시계 제조업,중분류,employees,명,104701.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C27,의료 정밀 광학기기 및 시계 제조업,중분류,employees,명,106492.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C28,전기장비 제조업,중분류,employees,명,202535.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C28,전기장비 제조업,중분류,employees,명,210685.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C28,전기장비 제조업,중분류,employees,명,215618.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C28,전기장비 제조업,중분류,employees,명,206620.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C28,전기장비 제조업,중분류,employees,명,212899.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C29,기타 기계 및 장비 제조업,중분류,employees,명,335241.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C29,기타 기계 및 장비 제조업,중분류,employees,명,340489.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C29,기타 기계 및 장비 제조업,중분류,employees,명,345833.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C29,기타 기계 및 장비 제조업,중분류,employees,명,347018.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C29,기타 기계 및 장비 제조업,중분류,employees,명,342262.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C30,자동차 및 트레일러 제조업,중분류,employees,명,333722.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C30,자동차 및 트레일러 제조업,중분류,employees,명,328939.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C30,자동차 및 트레일러 제조업,중분류,employees,명,335771.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C30,자동차 및 트레일러 제조업,중분류,employees,명,338479.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C30,자동차 및 트레일러 제조업,중분류,employees,명,343170.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C31,기타 운송장비 제조업,중분류,employees,명,124522.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C31,기타 운송장비 제조업,중분류,employees,명,120924.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C31,기타 운송장비 제조업,중분류,employees,명,128524.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C31,기타 운송장비 제조업,중분류,employees,명,138594.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C31,기타 운송장비 제조업,중분류,employees,명,166704.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C32,가구 제조업,중분류,employees,명,29038.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C32,가구 제조업,중분류,employees,명,28658.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C32,가구 제조업,중분류,employees,명,28379.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C32,가구 제조업,중분류,employees,명,27945.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C32,가구 제조업,중분류,employees,명,28346.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C33,기타 제품 제조업,중분류,employees,명,26602.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C33,기타 제품 제조업,중분류,employees,명,27095.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C33,기타 제품 제조업,중분류,employees,명,27425.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C33,기타 제품 제조업,중분류,employees,명,26232.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C33,기타 제품 제조업,중분류,employees,명,25950.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C34,산업용 기계 및 장비 수리업,중분류,employees,명,27289.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C34,산업용 기계 및 장비 수리업,중분류,employees,명,29274.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C34,산업용 기계 및 장비 수리업,중분류,employees,명,30548.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C34,산업용 기계 및 장비 수리업,중분류,employees,명,33256.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C34,산업용 기계 및 장비 수리업,중분류,employees,명,35505.0,,valid
